Date,T2M,RH2M,WS2M,WD2M,PRECTOTCORR,CLOUD_AMT
2015-08-21,27.78,82.46,2.29,223.7,18.38,95.62
2015-08-22,28.38,77.7,2.3,233.7,19.31,97.84
2015-08-23,29.14,74.1,2.95,243.7,5.89,80.64
2015-08-24,28.86,73.21,3.13,279.6,1.22,60.15
2015-08-25,28.92,73.4,2.42,268.8,0.12,58.97
2015-08-26,28.95,73.41,2.33,235.5,0.56,96.99
2015-08-27,28.88,76.59,2.17,238.0,4.19,98.84
2015-08-28,29.36,73.71,3.04,238.4,0.25,95.08
2015-08-29,29.82,70.89,2.43,228.2,0.21,25.84
2015-08-30,29.94,73.27,2.93,210.7,1.02,55.9
2015-08-31,29.74,72.26,2.53,215.2,0.74,65.75
2015-09-01,29.46,73.49,2.67,207.9,0.31,80.34
2015-09-02,29.18,76.16,2.75,188.4,2.27,95.38
2015-09-03,28.22,80.92,2.77,194.7,1.35,96.83
2015-09-04,28.59,79.64,2.3,168.9,0.5,39.41
2015-09-05,28.53,79.73,3.06,183.5,0.66,33.19
2015-09-06,28.26,80.21,3.92,201.3,4.78,46.57
2015-09-07,26.49,86.52,2.53,224.5,12.31,99.41
2015-09-08,28.21,75.32,2.98,222.1,2.36,92.3
2015-09-09,28.53,73.86,2.21,232.5,8.33,92.37
2015-09-10,28.35,77.35,1.58,233.0,6.81,98.51
2015-09-11,28.47,76.09,1.61,236.8,5.85,98.63
2015-09-12,28.9,69.33,1.87,286.9,1.63,93.48
2015-09-13,28.98,68.59,2.16,246.9,0.27,79.83
2015-09-14,28.99,72.85,2.54,285.5,0.6,92.42
2015-09-15,29.56,67.58,2.9,272.6,0.38,90.07
2015-09-16,29.71,66.71,3.32,268.6,0.16,89.58
2015-09-17,29.55,66.21,2.66,250.9,1.35,75.07
2015-09-18,29.23,74.22,2.4,203.9,1.91,69.5
2015-09-19,28.92,77.33,2.22,9.9,2.18,99.41
2015-09-20,27.85,83.42,1.39,162.2,15.88,95.02
2015-09-21,28.0,79.61,1.33,163.5,3.19,47.4
2015-09-22,28.57,78.71,1.73,165.2,0.17,30.18
2015-09-23,28.52,79.98,2.15,179.4,1.34,40.22
2015-09-24,28.43,80.76,3.04,192.5,1.71,22.54
2015-09-25,29.04,76.51,2.85,197.3,4.27,28.22
2015-09-26,28.18,83.28,2.3,205.0,11.85,39.51
2015-09-27,28.28,76.14,1.78,87.0,2.55,41.05
2015-09-28,28.02,77.11,1.4,123.2,2.9,77.5
2015-09-29,27.36,80.46,1.47,133.8,4.14,73.79
2015-09-30,27.52,76.95,1.49,103.9,1.07,81.32
2015-10-01,27.29,81.8,2.03,159.9,3.75,62.17
2015-10-02,28.46,79.93,2.26,210.5,15.97,66.01
2015-10-03,28.26,81.01,2.02,307.7,7.68,92.55
2015-10-04,28.33,79.6,1.68,247.4,12.76,89.92
